,level_0,COUNTY,YEAR,STATEABBR,STATEID,REGION,JUVF,JUVM,BLACK,BLACKM,BLACKF,HISP,HISPM,HISPF,WHITE,WHITEM,WHITEF,ASIAN,ASIANM,ASIANF,AIAN,AIANM,AIANF,NHOPI,NHPIM,NHPIF,OTHERRACE,ADDRACEM,ADDRACEF,TWORACE,TWORACEM,TWORACEF,RACEDK,UNKRACEM,UNKRACEF,NONCITZ,CUSCTZNM,CUSCTZNF,ADMIS,ADTOTM,ADTOTF,CONFPOP,CUSTOTM,CUSTOTF,RELEASE,RELEASEF,RELEASEM,CONV,CUSUNSM,CUSUNSF,RTIID,CITY,ZIP,CNTYCODE,FELONY,MISD,UNCONV,WEEKN,STATE,CODE,CountyState,Year,StateCode,CountyID,WhiteMales,WhiteFemales,AggrWhites,FreeColoredMales,FreeColoredFemales,AggrColored,MaleSlaves,FemaleSlaves,AggrSlaves,OneSlave,TwoSlaves,ThreeSlaves,FourSlaves,FiveSlaves,SixSlaves,SevenSlaves,EigthSlaves,NineSlaves,TenFourSlaves,FifteenNineSlaves,TwentyNineSlaves,ThirtyNineSlaves,FortyNineSlaves,FiftySixNineSlaves,SeventyNineSlaves,OneHundSlaves,TwoHundSlaves,ThreeHundSlaves,OneThouSlaves,GreaterSlaves,TotalSlaveholders,TotalSlaves,Families,TotalFree
37,ALLEN,,2015,IN,15,NA,0,3,338.0,NA,NA,50.0,NA,NA,335.0,NA,NA,8.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,6.0,NA,NA,11747.0,NA,NA,734.0,NA,NA,11787.0,3032,8755,186.0,NA,NA,10956679,Fort Wayne              ,46802     ,18003,536.0,198.0,548,0.0,INDIANA,JAIL,C,860.0,24.0,30.0,9830.0,9285.0,19115.0,33.0,37.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3398.0,19185.0
38,ALLEN,,2015,IN,15,NA,0,3,338.0,NA,NA,50.0,NA,NA,335.0,NA,NA,8.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,6.0,NA,NA,11747.0,NA,NA,734.0,NA,NA,11787.0,3032,8755,186.0,NA,NA,10956679,Fort Wayne              ,46802     ,18003,536.0,198.0,548,0.0,INDIANA,JAIL,C,860.0,32.0,10.0,1720.0,1359.0,3079.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,3082.0
39,ALLEN,,2015,IN,15,NA,0,3,338.0,NA,NA,50.0,NA,NA,335.0,NA,NA,8.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,6.0,NA,NA,11747.0,NA,NA,734.0,NA,NA,11787.0,3032,8755,186.0,NA,NA,10956679,Fort Wayne              ,46802     ,18003,536.0,198.0,548,0.0,INDIANA,JAIL,C,860.0,51.0,30.0,3811.0,3814.0,7625.0,20.0,20.0,40.0,743.0,779.0,1522.0,76.0,33.0,29.0,23.0,22.0,21.0,10.0,12.0,9.0,18.0,8.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,1522.0,1393.0,7665.0
40,ALVIN,,2015,SC,41,NA,1,6,662.0,NA,NA,24.0,NA,NA,128.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,25.0,NA,NA,15041.0,NA,NA,815.0,NA,NA,15076.0,3377,11699,78.0,NA,NA,10952319,Columbia                ,29209     ,45079,733.0,74.0,737,57.0,SOUTH CAROLINA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,AMADOR,,2015,CA,5,NA,0,0,6.0,NA,NA,8.0,NA,NA,63.0,NA,NA,1.0,NA,NA,3.0,NA,NA,3.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1524.0,NA,NA,85.0,NA,NA,1481.0,424,1057,57.0,NA,NA,10956235,Jackson                 ,95642     ,6005,73.0,12.0,28,,CALIFORNIA,JAIL,C,860.0,71.0,50.0,6151.0,2101.0,8252.0,65.0,23.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3128.0,10930.0
42,ANDERSON,,2015,TN,43,NA,0,0,33.0,NA,NA,3.0,NA,NA,259.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4688.0,NA,NA,295.0,NA,NA,4688.0,1438,3250,124.0,NA,NA,10958188,Clinton                 ,37716     ,47001,233.0,62.0,171,2.0,TENNESSEE,JAIL,C,860.0,32.0,30.0,1331.0,1067.0,2398.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,2398.0
43,ANDERSON,,2015,TN,43,NA,0,0,33.0,NA,NA,3.0,NA,NA,259.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4688.0,NA,NA,295.0,NA,NA,4688.0,1438,3250,124.0,NA,NA,10958188,Clinton                 ,37716     ,47001,233.0,62.0,171,2.0,TENNESSEE,JAIL,C,860.0,48.0,70.0,7138.0,7148.0,14286.0,81.0,81.0,162.0,3956.0,4469.0,8425.0,180.0,144.0,92.0,101.0,82.0,64.0,71.0,58.0,37.0,132.0,57.0,51.0,20.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1103.0,8425.0,2757.0,14448.0
44,ANDERSON,,2015,TN,43,NA,0,0,33.0,NA,NA,3.0,NA,NA,259.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4688.0,NA,NA,295.0,NA,NA,4688.0,1438,3250,124.0,NA,NA,10958188,Clinton                 ,37716     ,47001,233.0,62.0,171,2.0,TENNESSEE,JAIL,C,860.0,49.0,10.0,3595.0,3135.0,6730.0,0.0,0.0,0.0,1774.0,1894.0,3668.0,85.0,71.0,35.0,36.0,25.0,27.0,17.0,20.0,19.0,60.0,23.0,24.0,6.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,459.0,3668.0,1244.0,6730.0
45,ANDERSON,,2015,TN,43,NA,0,0,33.0,NA,NA,3.0,NA,NA,259.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4688.0,NA,NA,295.0,NA,NA,4688.0,1438,3250,124.0,NA,NA,10958188,Clinton                 ,37716     ,47001,233.0,62.0,171,2.0,TENNESSEE,JAIL,C,860.0,51.0,50.0,3101.0,2932.0,6033.0,6.0,8.0,14.0,688.0,669.0,1357.0,62.0,39.0,28.0,31.0,17.0,20.0,13.0,11.0,8.0,22.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,1357.0,1085.0,6047.0
46,ANDERSON,,2015,TN,43,NA,0,0,33.0,NA,NA,3.0,NA,NA,259.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4688.0,NA,NA,295.0,NA,NA,4688.0,1438,3250,124.0,NA,NA,10958188,Clinton                 ,37716     ,47001,233.0,62.0,171,2.0,TENNESSEE,JAIL,C,860.0,54.0,10.0,3269.0,3208.0,6477.0,4.0,4.0,8.0,302.0,281.0,583.0,25.0,12.0,15.0,14.0,8.0,6.0,5.0,3.0,2.0,15.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,583.0,1169.0,6485.0
47,ANDERSON,,2015,TX,44,NA,0,0,40.0,NA,NA,16.0,NA,NA,121.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,2323.0,NA,NA,178.0,NA,NA,2310.0,619,1691,6.0,NA,NA,10958284,Palestine               ,75801     ,48001,151.0,27.0,172,,TEXAS,JAIL,C,860.0,32.0,30.0,1331.0,1067.0,2398.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,2398.0
48,ANDERSON,,2015,TX,44,NA,0,0,40.0,NA,NA,16.0,NA,NA,121.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,2323.0,NA,NA,178.0,NA,NA,2310.0,619,1691,6.0,NA,NA,10958284,Palestine               ,75801     ,48001,151.0,27.0,172,,TEXAS,JAIL,C,860.0,48.0,70.0,7138.0,7148.0,14286.0,81.0,81.0,162.0,3956.0,4469.0,8425.0,180.0,144.0,92.0,101.0,82.0,64.0,71.0,58.0,37.0,132.0,57.0,51.0,20.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1103.0,8425.0,2757.0,14448.0
49,ANDERSON,,2015,TX,44,NA,0,0,40.0,NA,NA,16.0,NA,NA,121.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,2323.0,NA,NA,178.0,NA,NA,2310.0,619,1691,6.0,NA,NA,10958284,Palestine               ,75801     ,48001,151.0,27.0,172,,TEXAS,JAIL,C,860.0,49.0,10.0,3595.0,3135.0,6730.0,0.0,0.0,0.0,1774.0,1894.0,3668.0,85.0,71.0,35.0,36.0,25.0,27.0,17.0,20.0,19.0,60.0,23.0,24.0,6.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,459.0,3668.0,1244.0,6730.0
50,ANDERSON,,2015,TX,44,NA,0,0,40.0,NA,NA,16.0,NA,NA,121.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,2323.0,NA,NA,178.0,NA,NA,2310.0,619,1691,6.0,NA,NA,10958284,Palestine               ,75801     ,48001,151.0,27.0,172,,TEXAS,JAIL,C,860.0,51.0,50.0,3101.0,2932.0,6033.0,6.0,8.0,14.0,688.0,669.0,1357.0,62.0,39.0,28.0,31.0,17.0,20.0,13.0,11.0,8.0,22.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,1357.0,1085.0,6047.0
51,ANDERSON,,2015,TX,44,NA,0,0,40.0,NA,NA,16.0,NA,NA,121.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,2323.0,NA,NA,178.0,NA,NA,2310.0,619,1691,6.0,NA,NA,10958284,Palestine               ,75801     ,48001,151.0,27.0,172,,TEXAS,JAIL,C,860.0,54.0,10.0,3269.0,3208.0,6477.0,4.0,4.0,8.0,302.0,281.0,583.0,25.0,12.0,15.0,14.0,8.0,6.0,5.0,3.0,2.0,15.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,583.0,1169.0,6485.0
52,ANGELINA,,2015,TX,44,NA,0,0,42.0,NA,NA,15.0,NA,NA,145.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5537.0,NA,NA,202.0,NA,NA,5565.0,1457,4108,75.0,NA,NA,10958286,Lufkin                  ,75901     ,48005,191.0,11.0,127,0.0,TEXAS,JAIL,C,860.0,49.0,50.0,1841.0,1734.0,3575.0,6.0,4.0,10.0,336.0,350.0,686.0,24.0,15.0,12.0,16.0,8.0,7.0,4.0,6.0,1.0,13.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,686.0,672.0,3585.0
53,ANNE,,2015,MD,21,NA,0,8,331.0,NA,NA,0.0,NA,NA,359.0,NA,NA,4.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,11.0,NA,NA,0.0,NA,NA,5914.0,NA,NA,705.0,NA,NA,5816.0,1115,4701,298.0,NA,NA,10951221,Annapolis               ,21401     ,24003,458.0,247.0,407,36.0,MARYLAND,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,ANOKA,,2015,MN,24,NA,0,0,17.0,NA,NA,1.0,NA,NA,91.0,NA,NA,3.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2064.0,NA,NA,114.0,NA,NA,1851.0,371,1480,114.0,NA,NA,10957226,Anoka                   ,55303     ,27003,72.0,42.0,0,8.0,MINNESOTA,JAIL,C,860.0,33.0,30.0,1141.0,965.0,2106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,2106.0
55,ANOKA,,2015,MN,24,NA,0,0,63.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,7.0,NA,NA,0.0,NA,NA,130.0,NA,NA,0.0,NA,NA,0.0,NA,NA,13.0,NA,NA,9551.0,NA,NA,203.0,NA,NA,9550.0,2464,7086,3.0,NA,NA,10957227,Andover                 ,55303     ,27003,129.0,74.0,200,,MINNESOTA,JAIL,C,860.0,33.0,30.0,1141.0,965.0,2106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,2106.0
56,ARAPAHOE,,2015,CO,6,NA,0,0,282.0,NA,NA,35.0,NA,NA,670.0,NA,NA,13.0,NA,NA,3.0,NA,NA,3.0,NA,NA,0.0,NA,NA,0.0,NA,NA,7.0,NA,NA,60.0,NA,NA,17909.0,NA,NA,1013.0,NA,NA,17803.0,4361,13442,446.0,NA,NA,10950321,Centennial              ,80112     ,8005,626.0,387.0,567,50.0,COLORADO,JAIL,C,860.0,62.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,ARLINGTON,,2015,VA,47,NA,0,0,293.0,NA,NA,0.0,NA,NA,145.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,6212.0,NA,NA,438.0,NA,NA,6198.0,1001,5197,358.0,NA,NA,10958542,Arlington               ,22201     ,51013,325.0,113.0,80,8.0,VIRGINIA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,ARMSTRONG,,2015,PA,39,NA,0,0,22.0,NA,NA,3.0,NA,NA,135.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1165.0,NA,NA,160.0,NA,NA,1176.0,352,824,120.0,NA,NA,10958055,Kittanning              ,16201     ,42005,25.0,125.0,40,,PENNSYLVANIA,JAIL,C,860.0,14.0,50.0,18009.0,17550.0,35619.0,90.0,88.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6165.0,35797.0
59,ARROWHEAD,,2015,MN,24,NA,0,0,7.0,NA,NA,1.0,NA,NA,74.0,NA,NA,0.0,NA,NA,15.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,509.0,NA,NA,97.0,NA,NA,515.0,0,515,97.0,NA,NA,10957284,Duluth                  ,55802     ,27137,79.0,18.0,0,,MINNESOTA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,ATHENS-CLARKE,,2015,GA,11,NA,0,0,62.0,NA,NA,1.0,NA,NA,42.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,106.0,NA,NA,107.0,NA,NA,44.0,0,44,107.0,NA,NA,10956534,Athens                  ,30605     ,13059,107.0,0.0,0,,GEORGIA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ATHENS-CLARKE,,2015,GA,11,NA,0,0,35.0,NA,NA,0.0,NA,NA,4.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,,NA,NA,142.0,NA,NA,39.0,NA,NA,142.0,0,142,3.0,NA,NA,10959002,Athens                  ,30605     ,13059,38.0,1.0,36,,GEORGIA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,ATLANTIC,,2015,NJ,31,NA,0,0,350.0,NA,NA,100.0,NA,NA,200.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,650.0,NA,NA,650.0,NA,NA,650.0,200,450,30.0,NA,NA,10957632,Mays Landing            ,08330     ,34001,150.0,400.0,620,30.0,NEW JERSEY,JAIL,C,860.0,12.0,10.0,6048.0,5544.0,11592.0,104.0,90.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296.0,11786.0
63,AUGLAIZE,,2015,OH,36,NA,0,0,2.0,NA,NA,1.0,NA,NA,58.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,997.0,NA,NA,61.0,NA,NA,986.0,493,493,46.0,NA,NA,10957847,Wapakoneta              ,45895     ,39011,29.0,32.0,15,,OHIO,JAIL,C,860.0,24.0,110.0,8927.0,8196.0,17123.0,33.0,31.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.0,17187.0
64,AVOYELLES,,2015,LA,19,NA,0,0,682.0,NA,NA,1.0,NA,NA,394.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,18025.0,NA,NA,1077.0,NA,NA,18129.0,5336,12793,837.0,NA,NA,10951122,Marksville              ,71351     ,22009,664.0,413.0,240,3.0,LOUISIANA,JAIL,C,860.0,45.0,90.0,3171.0,2733.0,5904.0,41.0,33.0,74.0,4081.0,3104.0,7185.0,85.0,55.0,41.0,45.0,36.0,32.0,19.0,22.0,14.0,68.0,41.0,39.0,24.0,12.0,5.0,6.0,9.0,1.0,0.0,0.0,0.0,554.0,7185.0,1051.0,5982.0
65,BAKER,,2015,FL,10,NA,0,1,168.0,NA,NA,195.0,NA,NA,74.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,195.0,NA,NA,3418.0,NA,NA,437.0,NA,NA,3398.0,681,2717,408.0,NA,NA,10956332,Macclenny               ,32063     ,12003,92.0,58.0,29,,FLORIDA,JAIL,C,860.0,44.0,70.0,824.0,669.0,1493.0,0.0,0.0,0.0,1739.0,1753.0,3492.0,14.0,14.0,8.0,11.0,11.0,8.0,7.0,9.0,7.0,20.0,10.0,17.0,18.0,14.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,183.0,3492.0,321.0,1493.0
66,BALDWIN,,2015,AL,1,NA,0,0,53.0,NA,NA,67.0,NA,NA,329.0,NA,NA,5.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,,NA,NA,7718.0,NA,NA,456.0,NA,NA,7834.0,2116,5718,49.0,NA,NA,10956003,Bay Minette             ,36507     ,1003,187.0,269.0,407,,ALABAMA,JAIL,C,860.0,41.0,30.0,2056.0,1529.0,3585.0,67.0,73.0,140.0,2266.0,1448.0,3714.0,51.0,22.0,21.0,20.0,25.0,16.0,8.0,14.0,13.0,29.0,20.0,16.0,8.0,6.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,289.0,3714.0,653.0,3816.0
67,BALDWIN,,2015,AL,1,NA,0,0,53.0,NA,NA,67.0,NA,NA,329.0,NA,NA,5.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,,NA,NA,7718.0,NA,NA,456.0,NA,NA,7834.0,2116,5718,49.0,NA,NA,10956003,Bay Minette             ,36507     ,1003,187.0,269.0,407,,ALABAMA,JAIL,C,860.0,44.0,90.0,2143.0,1914.0,4057.0,46.0,46.0,92.0,2500.0,2429.0,4929.0,145.0,65.0,31.0,24.0,21.0,27.0,16.0,17.0,13.0,43.0,27.0,25.0,14.0,3.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,486.0,4929.0,775.0,4149.0
68,BALTIMORE,,2015,MD,21,NA,2,29,650.0,NA,NA,31.0,NA,NA,451.0,NA,NA,9.0,NA,NA,3.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,6.0,NA,NA,50.0,NA,NA,11614.0,NA,NA,1150.0,NA,NA,11672.0,2248,9424,452.0,NA,NA,10951222,Towson                  ,21204     ,24005,900.0,242.0,698,15.0,MARYLAND,JAIL,C,860.0,52.0,50.0,23970.0,22752.0,46722.0,2153.0,2078.0,4231.0,1617.0,1565.0,3182.0,255.0,129.0,91.0,55.0,53.0,35.0,23.0,17.0,18.0,54.0,13.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,3182.0,47904.0,261153.0
69,BALTIMORE,,2015,MD,21,NA,0,5,1653.0,NA,NA,0.0,NA,NA,205.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,37.0,NA,NA,0.0,NA,NA,16902.0,NA,NA,1895.0,NA,NA,17696.0,2618,15078,0.0,NA,NA,10951244,Baltimore               ,21202     ,24510,642.0,1253.0,1895,43.0,MARYLAND,JAIL,C,860.0,52.0,50.0,23970.0,22752.0,46722.0,2153.0,2078.0,4231.0,1617.0,1565.0,3182.0,255.0,129.0,91.0,55.0,53.0,35.0,23.0,17.0,18.0,54.0,13.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,3182.0,47904.0,261153.0
70,BANNOCK,,2015,ID,13,NA,0,0,6.0,NA,NA,37.0,NA,NA,171.0,NA,NA,3.0,NA,NA,42.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2.0,NA,NA,1.0,NA,NA,4477.0,NA,NA,261.0,NA,NA,4231.0,1127,3104,52.0,NA,NA,10956554,Pocatello               ,83205     ,16005,220.0,39.0,209,5.0,IDAHO,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,BARNSTABLE,,2015,MA,22,NA,0,0,50.0,NA,NA,12.0,NA,NA,273.0,NA,NA,0.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,28.0,NA,NA,0.0,NA,NA,12.0,NA,NA,2663.0,NA,NA,365.0,NA,NA,2686.0,466,2220,203.0,NA,NA,10951245,Bourne                  ,02532     ,25001,250.0,115.0,162,1.0,MASSACHUSETTS,JAIL,C,860.0,3.0,10.0,17745.0,18145.0,35890.0,55.0,45.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8349.0,35990.0
72,BARROW,,2015,GA,11,NA,1,10,82.0,NA,NA,15.0,NA,NA,123.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4.0,NA,NA,4575.0,NA,NA,220.0,NA,NA,4570.0,1306,3264,45.0,NA,NA,10956384,Winder                  ,30680     ,13013,66.0,154.0,175,7.0,GEORGIA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,BARTOW,,2015,GA,11,NA,0,0,122.0,NA,NA,0.0,NA,NA,501.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,29.0,NA,NA,7232.0,NA,NA,623.0,NA,NA,7081.0,1878,5203,541.0,NA,NA,10956385,Cartersville            ,30121     ,13015,406.0,149.0,82,5.0,GEORGIA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BASTROP,,2015,TX,44,NA,0,0,28.0,NA,NA,112.0,NA,NA,80.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,9.0,NA,NA,0.0,NA,NA,3148.0,NA,NA,230.0,NA,NA,3164.0,709,2455,127.0,NA,NA,10958294,Bastrop                 ,78602     ,48021,196.0,34.0,103,,TEXAS,JAIL,C,860.0,49.0,210.0,2392.0,2023.0,4415.0,0.0,0.0,0.0,1381.0,1210.0,2591.0,68.0,27.0,21.0,15.0,16.0,15.0,9.0,17.0,7.0,24.0,19.0,17.0,8.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,274.0,2591.0,847.0,4415.0
75,BAY,,2015,FL,10,NA,0,2,733.0,NA,NA,2.0,NA,NA,245.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,,NA,NA,14425.0,NA,NA,980.0,NA,NA,14285.0,3622,10663,197.0,NA,NA,10956375,Panama City             ,32404     ,12005,446.0,533.0,783,,FLORIDA,JAIL,C,860.0,23.0,170.0,1798.0,1308.0,3106.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,3164.0
